,SecurityID,p,q,v_mu,omega,alpha1,alpha2,beta1,beta2
0,54715,1,1,-0.00011596904487212159,1.6028654341691976e-08,0.11837752657897378,0.0008641016750775163,0.003314423677163996,0.7980646062377531
0,54709,2,1,0.004639554428585118,0.0,2.128373478342542e-06,0.11431511846503173,0.7927562614557735,0.0
0,54708,2,0,-0.0005085532622475103,0.0016116361002194675,0.7906735991175046,0.06402246086343175,0.0,0.0
0,54707,2,0,0.0012272909225281446,2.4574626150293004e-05,0.0049999440511098526,0.0049999440350296555,0.44499500964386085,0.4449950096441806
0,54702,1,0,-0.006277876624431532,0.0012368721641030742,0.34128134188084686,0.07621534426330598,0.0,0.01316562505965645
0,54701,1,0,-0.0014686119123172802,0.0002570159580420441,0.015539046828429786,0.13195611871764085,1.3723603695214726e-15,0.0
0,54700,1,0,-0.005734736479375306,0.00010545655352102245,0.9323147273763116,0.04368764704927481,5.1666678678151814e-05,4.358819903581622e-19
0,54692,1,0,-0.005807160775725086,0.00044522449845115587,0.0,0.0,1.9529699211556752e-08,0.3239850640627946
0,54691,1,1,-0.002603605261207362,9.737781411397463e-05,0.005,0.005,0.345,0.345
0,54688,1,0,-0.010438869909108485,5.167095902942996e-05,0.004846844410032726,0.004846844394465622,0.4313792405289148,0.43139085615447725
0,54683,2,0,0.0009575205797405844,7.889662221801395e-05,0.5960771289433655,0.40392287105673774,1.1890307686780173e-14,0.0
0,54679,1,2,-0.0033611082534772264,1.2305725533667194e-09,0.0,0.0,0.9691244784457292,0.0
0,54678,1,1,-0.007619711655637235,0.0004561772520440752,0.2291722057240288,0.24791235311219145,0.3718292838433733,0.0
0,54671,1,0,-0.0018229465530672443,0.00024575518633905503,0.0,0.0,0.0,0.7328900609379507
0,54650,1,1,0.002623639591320575,5.040519799820501e-09,1.0424321912393198e-11,1.1831399459358585e-11,3.4560734789691076e-12,0.9460536407378475
0,54645,1,0,-0.010702174598409778,0.000394826201906543,0.8194282556608591,0.0,0.0,0.0
0,54644,1,1,-0.00674875399969351,2.1415516121791002e-06,2.3854753777701114e-05,2.3853750356882223e-05,0.46670545189863716,0.5130000355176092
0,54643,2,0,-0.003976457156342401,4.553465521773874e-05,0.11374874357940709,0.7866606605970604,0.09959060650295995,0.0
0,54642,1,1,-0.01142760318981007,4.2231596030748434e-05,0.0,0.0,0.07833114142345851,0.842819463003364
0,54638,1,1,-0.0063217808317151125,0.00022304080151357985,1.2393505022045857e-13,0.1406774934466801,0.4258480563957221,1.6852206771159043e-14
0,54632,1,0,1.4446015963963258e-05,0.0006593171018722558,3.062161716706899e-15,0.13218334385975383,1.934652857401599e-14,0.20327672494285107
0,54631,1,1,-0.007537555138770216,0.00032394169833428055,2.6442659687779024e-15,8.039409760142641e-16,0.0,0.09452863571854873
0,54630,1,1,0.003058829375766548,7.416609587089017e-05,0.6823784269013559,0.0,0.0,0.3176215730997942
0,54625,1,1,-0.01223310842079813,0.00013330929568710687,0.0,0.0,0.0,1.0
0,54623,2,2,-0.0008528818130897376,0.00021681068170462014,0.0,0.5336222080466959,0.0,0.41097109381011243
0,54620,1,0,-0.004014528398027959,0.00016370890038205113,3.898815281703101e-12,0.0,5.244283441652969e-09,0.8093132403416655
0,54617,1,0,-0.0012617905255717353,3.860129729878066e-05,0.005,0.005,0.345,0.345
0,54594,1,0,-0.002511799611481398,0.0002870770100595381,0.6704169661039081,0.054021060619454185,0.0,0.0
0,54593,1,0,-0.006884147678684816,0.0,3.4132946917636214e-09,0.022957280767684093,2.122917912483098e-07,0.9581857174957396
0,54580,2,0,-0.0035241278057650486,0.00031258960943548737,1.0552528257845867e-10,0.3059109082173212,7.370883381071702e-09,0.18427535419673707
0,54576,1,1,-0.004198607662917655,8.128619933043522e-05,1.7017498521454407e-18,2.6290081223123714e-18,4.638677460951463e-05,0.7823030117445013
0,54568,1,1,-0.004403910685499653,0.00041017989193745493,4.9065689398493893e-14,0.0,1.0432414588765714e-12,1.034335168441415e-12
0,54560,1,0,-0.008515305752061672,6.118544730450628e-05,0.005,0.005,0.445,0.445
0,54554,1,0,-0.0048588922357106394,0.00041725283309265894,0.17754156544819635,0.049075148786175034,1.6865386975476317e-16,4.717234933459983e-16
0,54542,1,1,-0.0049963729075791765,6.516803285271127e-05,0.0,0.0,0.29672336213900274,0.5771211387249595
0,54522,2,0,-0.0030187918044918076,2.6683955242637878e-05,0.09899503070155347,0.09899503069777484,0.34648260734940783,0.3464826073547107
0,54521,1,0,-0.005118251934067867,3.499947642393007e-05,1.702557789249351e-13,2.7080268298097247e-13,0.03130205953974686,0.7986083904668324
0,54520,1,1,-0.0035913088608605843,0.00010670301005040267,0.3254699950379081,0.0,0.07595062641421187,0.46582737818347913
0,54498,2,1,-0.002711563330702176,3.971189307958477e-07,0.08444188752510048,0.32350365285520094,0.5920662982578211,1.4711708769468482e-08
0,54497,1,1,-0.006924966057213561,3.654313877626214e-05,0.005,0.005,0.445,0.445
0,54417,1,1,-0.0013588217370265917,2.9031040272708657e-05,0.09999950755530677,0.09999950755530677,0.3499982764435737,0.3499982764435737
0,54392,1,0,-0.0045311498929507775,3.649696718100987e-05,0.0,0.0,1.0,0.0
0,54306,1,2,-0.0042886420968039725,0.0,0.011151081806220936,0.0,0.0,0.9071153789523557
0,54292,1,2,0.0007161277803698926,6.173925567091067e-05,0.09999900043969595,0.09999900040157021,0.3499965006596168,0.3499965006978862
0,54289,1,0,-0.0035260516244949177,0.00021530699706529937,0.4554481960782044,5.3537701735869693e-14,6.893036797435268e-14,7.019040033188124e-14
0,54281,1,1,0.0020146209550441223,9.808712140660241e-05,0.9215201890923844,0.0,0.0,0.07847981185839864
0,54280,1,0,-0.003275925536971979,0.00011657933543729774,1.125840096764841e-06,3.6239066282335584e-06,0.7889102094092357,5.5511151231257865e-27
0,54275,1,0,0.0033044004379248187,6.758690522680419e-07,0.02392796041247,4.2333855114167355e-09,3.7570184142658203e-10,0.9176192461375666
0,54274,1,0,-0.0007477565234112057,0.0003682347612214985,0.1376542318407437,0.18122921372056564,1.3284635721986306e-08,0.19010524315241956
0,54273,1,1,-0.0014620069809472198,2.05177428545304e-05,0.005,0.005,0.445,0.445
0,54272,2,0,-0.002870946918909455,3.554247798419868e-05,0.005,0.005,0.445,0.445
0,54271,2,0,0.0001941447025138698,0.0003657748760420825,0.0706182337004764,0.19704046764613908,0.0,0.21421789123070972
0,54270,2,0,-0.0005965020380393589,0.00122301271079047,0.06930853765853201,0.44566674838895787,6.141499356967929e-12,6.028256327765974e-12
0,54269,1,1,-0.003389355012550526,6.35515172425909e-05,0.03642144124305951,0.2876928476836662,0.0,0.4753866026358623
0,54266,2,0,0.001051587451193149,8.171661344842399e-05,1.7678300267385845e-15,0.4742122497795575,0.057867549559856915,3.54298489284629e-16
0,54265,1,0,-0.0022081301226953183,5.505106442201162e-05,0.34481961076790907,0.0,0.0,0.24223839784051843
0,54264,2,0,-0.0015841449623559675,2.695063230141473e-05,0.005,0.005,0.445,0.445
0,54263,1,0,-0.00419778350823228,7.681093254372337e-06,3.506762792637773e-19,3.4570764747809997e-16,0.9819046263561575,1.7198179100765266e-15
0,54255,1,1,-0.0021079907781969944,0.0,3.8203352087246827e-10,0.0,0.0,0.9596692020820761
0,54251,1,0,-0.010657384536533964,0.0007118934783243671,2.169870102315842e-15,2.75514657719564e-14,0.5084459132670349,1.5968334006327352e-11
0,54250,1,2,-3.0920402231884734e-06,1.1973409322201742e-05,3.3734359814122104e-07,1.32733859958059e-07,0.929384244975309,7.41191497830425e-07
0,54249,1,0,-0.009600997614883462,7.563210931451195e-10,1.3004667317744816e-11,2.2752316073782752e-10,0.9848247058433169,5.1451796402019286e-06
0,54247,1,1,-0.007318843722040687,1.5446488163048044e-07,0.0,0.0,0.37015742176555916,0.5830694243697946
0,54246,1,0,-0.011228220714961974,9.83425607046733e-06,3.6353538114709366e-10,5.240825157767685e-10,0.9999871709438667,1.2826692132630714e-05
0,54244,2,0,-0.0013783757276542,0.00020859676409648744,0.37784274722381006,0.6221572527761954,0.0,0.0
0,54243,1,1,-0.016211392145740633,0.0,6.790994850705163e-08,6.796480646374146e-08,0.9437129244311676,1.6038881169357998e-05
0,54242,2,0,-0.012849163909500257,7.866977256694858e-05,0.004999930586903791,0.004999930586253383,0.3449952104199827,0.34499521041999043
0,54237,1,0,-0.002590312232541575,0.0002542413158796989,0.12763750397854884,0.0,0.0,0.3668593855746888
0,54236,1,1,-0.004482113138697957,1.1736356025079732e-05,0.0999985272821891,0.09999852758266871,0.3899942554671433,0.3899942554928131
0,54235,1,0,0.002616885055453934,5.3992845229224234e-08,3.526058140593187e-05,3.526600800878853e-05,0.39023672274858834,0.5861324207535964
0,54234,1,0,-0.008789015657631263,7.188094008199147e-05,0.2740747135368876,0.725925286463123,0.0,0.0
0,54233,1,0,-0.005941078112061424,0.00012764944352945483,5.647951916562431e-08,5.65539730565313e-08,0.8590244806533974,1.3716851294899969e-05
0,54232,1,0,-0.005386494072110759,0.00029298808383916016,0.3593852569865487,0.0,7.89800557451182e-16,0.010789165308547018
0,54228,2,0,-0.0076923873942612705,0.00023738123098677118,0.0067858144115610875,0.03689374391445198,9.124636772353281e-11,9.099301983621116e-11
0,54225,1,1,-0.0034733490318962705,2.3805372241620052e-05,2.0203223387875856e-08,2.019811430792209e-08,0.8768074902184022,0.0015759193965943156
0,54224,1,0,-0.0067608598077612235,0.0004234385182614023,0.0,0.0,9.163352895455598e-12,1.1348626297318093e-11
0,54223,2,0,-0.0117525903337732,0.001416141323730555,0.0,0.33510879766703555,0.0,0.0
0,54220,1,1,-0.008086564573410632,1.0345520288609534e-05,0.08627649208575194,0.0862764941715103,0.36702907479716856,0.39464810423799235
0,54218,1,1,-0.008803560039480123,1.1894582796119102e-05,0.09967276600742815,0.09967276289387621,0.38872384491373624,0.38872384424790923
0,54217,1,1,-0.007171662911313948,7.762221837580169e-06,0.09999929618383227,0.09999929616340669,0.3899972545857185,0.38999725459063317
0,54216,1,0,-0.016867642917908102,1.8450706106085597e-05,1.0337248043123336e-10,7.485852126964202e-11,0.9999992106998576,7.887773006876741e-07
0,54215,1,0,-0.0023412981636749875,0.00031645939364018956,0.42564922824583,2.538369283484087e-09,5.749943646579451e-10,9.939632147957556e-10
0,54212,1,0,-0.0030440139830289438,0.00048611731341057657,0.32626288889929234,0.18150142075335307,0.0,0.0
0,54211,1,2,0.04296382833864226,0.03525837309094685,0.3975164067155308,0.0,0.0,0.6024836204634055
0,54210,1,0,0.0023686013099713265,3.4787744421026594e-06,0.0007581549576813567,0.0007581472979575265,0.034129333905246924,0.9172923043350633
0,54209,1,1,0.0012948685516311594,4.36343516969514e-05,0.09999970513951788,0.09999970513951788,0.24999926284879467,0.24999926284879467
0,54207,1,0,-0.012198523158932868,0.00017927007846000378,0.0,0.0,0.0,0.6329134700083205
0,54206,1,0,-0.0053012784253494705,0.0001454402708864737,0.1341786170650223,0.7903506506549506,0.07547073228037983,0.0
0,54205,1,0,-0.006497544950069415,1.900984753399952e-08,5.461722258440709e-08,6.323612024994785e-10,0.991388620694544,0.0020439083052560046
0,54204,2,0,-0.005350122996152285,8.855528706775926e-05,0.09999945842341647,0.09999945842213114,0.24999864605464747,0.24999864605491015
0,54203,1,0,-0.007506919466513481,0.00011576615512278638,0.0023919911361704555,0.6798989656497746,8.34244889577519e-14,0.3177090432139322
0,54202,1,0,-0.005145319765016021,5.707289530140728e-05,0.0049998996160253275,0.0049998996160253275,0.4449910658262542,0.4449910658262542
0,54201,1,0,-0.007865522427129004,5.51117138422684e-06,0.0008049453304624344,0.0862360757962668,0.13508140102776348,0.7232345157910472
0,54200,1,0,-0.010094636652099035,0.0002603091333928837,4.74378856047231e-11,4.665150007414741e-11,0.0,0.7701586021031323
0,54199,1,0,-0.0038070897550429063,2.8273963481206163e-06,4.0588673131410164e-09,3.968476287598323e-09,0.9999504884070438,4.9509068867547275e-05
0,54194,1,1,-0.0038204504748594326,1.6250076374728704e-08,0.12573164191966296,0.0001886591808764988,0.0015093259081285534,0.7727690442812533
0,54193,1,0,0.0018337670648813978,8.271424294450277e-05,0.8499597839708642,2.8628295406495514e-06,4.294184614645775e-06,0.15002481808161947
0,54192,1,1,-0.0030190266789344097,6.025886858957852e-05,0.0,0.0,1.0,0.0
0,54182,1,1,-0.0007629913796821774,3.745791323448994e-07,9.999900000000003e-05,9.999900000000003e-05,0.45138802093111235,0.5236467683432418
0,54169,1,1,-0.004054941320482241,2.3602987002565275e-05,4.5680448743770587e-05,4.557853347157917e-05,0.023958161963916577,0.921170543761188
0,54162,1,0,-0.0002946295256963654,0.00011578952833035631,0.5364577048843333,1.860713182386026e-08,2.7923522374580474e-08,0.14883782041960766
0,54161,1,0,-0.0004998169306910966,0.0008056677060705163,0.1634871437045524,0.18900190948413292,5.671491051293165e-09,5.673170244754196e-09
0,54160,1,1,-0.002439711298710831,2.1644137363224353e-05,0.004999988443530478,0.0049999884983026235,0.44499894161873194,0.4449989416200488
0,54159,1,0,-0.003068960562298387,3.759908378944606e-06,0.1557277552191532,0.001372172089722862,0.00011192602449644033,0.7676084373982207
0,54158,1,0,-0.0070851068202038995,0.00015806023456069884,0.2702292959555537,3.1354636954462414e-13,1.2678944188976253e-13,0.3975941215661937
0,54157,1,0,-0.004869478708416905,1.693157059237937e-05,0.09878445686634053,0.09878444671734461,0.3852595394967023,0.38525953704283294
0,54156,1,0,-0.009657931004363853,0.0004089040461426507,0.0035017231927881825,0.0035017212192593006,0.3241233429201934,0.31330688618630853
0,54150,1,0,-0.00248225801914697,7.881621498745367e-05,0.005,0.005,0.445,0.445
0,54149,1,0,-0.003793111966988713,2.573151299192039e-05,0.09989447390363057,0.09989447230663313,0.3496306609502102,0.3496306609808211
0,54147,1,1,-0.0030621106370997972,7.467439259773348e-05,0.38086780968488015,0.09816554507529358,1.1660034957842004e-07,0.395662042838514
0,54146,1,0,-0.0007685898043132472,0.0008667681152423238,0.21035530341112876,1.5096748072103337e-14,3.550703555491035e-15,3.841924361227974e-15
0,54145,1,1,-0.004946399775832283,4.090312382872129e-06,1.262795235496595e-07,1.241197154836318e-07,0.999523655624507,0.0004740042903710952
0,54144,1,1,-0.007922440015087852,0.00010419859570781852,0.0,0.3399343559290485,0.6600656440711975,0.0
0,54141,1,1,-0.004785203862464145,2.1655613876737012e-05,0.004999982794706338,0.004999982701395425,0.4449984117547191,0.44499841175584454
0,54140,1,1,-0.003999602641036759,8.494033734796215e-06,0.0997730749942794,0.09977307457183014,0.38911500609278704,0.38911500578942065
0,54139,1,1,-0.0027266055026221956,4.572662776127913e-12,7.073882920331284e-10,8.620817553341752e-10,0.9747465512693485,3.170476754861728e-06
0,54138,1,1,-0.004414020201124315,4.896980968745666e-05,0.09999800002373727,0.09999800002599314,0.34999300005699735,0.3499930000583369
0,54137,1,0,-0.0030968334440166956,0.00020393848988140502,0.27213992670187936,0.1177935795972708,0.2018072019983661,0.0
0,54136,1,1,-0.00399858112103705,7.267322265845081e-05,0.004999923643860527,0.004999923640608491,0.3449947279016908,0.34499472790155244
0,54135,2,0,-0.0070566369584677425,0.0006760025090879829,0.2126848917406075,0.23339693342821996,0.2785064345560489,0.0
0,54134,1,1,-0.0054473142465094855,6.0425527099217624e-05,1.8596318597461113e-15,3.69733082158402e-16,0.8695103687473309,8.063565407427235e-17
0,54133,1,0,-0.004126673282905644,0.003892089307158367,0.41307490972011923,0.0,0.0,0.046690256389390984
0,54132,1,0,-0.008023347532501128,0.00024901661462194266,0.2298119803719339,0.0,2.964947008410919e-16,0.2503754593437616
0,54131,1,0,-0.013530968427546282,0.0023124510088126005,0.041331007314628666,9.177382312746059e-16,0.0,0.0
0,54130,1,1,-0.0011409389935333359,5.200564546289925e-05,0.26720872193190887,0.3804276168702034,0.010964391563147189,0.2578444833422426
0,54129,2,0,0.0005766344255338488,0.000256900924037568,0.18107413346536183,0.7694599796849256,3.658308194137011e-15,0.0494658868497119
0,54128,1,0,-0.004447804973888237,0.00011106225802656514,0.6237871301950674,8.336976010352868e-13,1.0346071901323732e-12,8.959717426382792e-13
0,54126,1,0,-0.004553039054316305,3.4829121813677514e-06,3.469233500143004e-14,4.2022228201600425e-14,0.4360294793286982,0.5639705206712952
0,54124,1,1,-0.009646728370296391,2.397334129124008e-05,5.003179392192436e-10,9.79141568582486e-10,0.9999936328291383,6.364199885494528e-06
0,54123,1,0,-0.00493375451856042,0.00019678080249619577,0.4890342801139419,0.09587246115688884,3.4540793138494677e-15,5.475757199387222e-14
0,54121,1,0,-0.004718750019294946,7.680465062786154e-05,9.636954013728069e-17,7.33222839235935e-17,4.545422925682709e-06,0.8280717005685864
0,54120,1,1,-0.004099230436452409,1.3664248058216268e-05,0.005,0.005,0.445,0.445
0,54119,1,0,-0.008425144232756292,6.359302326136626e-05,0.004999908630936521,0.004999908630936521,0.4449918681533504,0.4449918681533504
0,54117,2,0,-0.0042296045398535435,6.889491754911775e-05,0.005,0.005,0.445,0.445
0,54116,1,0,-0.0020967341435679746,5.307190053352062e-05,1.0,0.0,0.0,0.0
0,54114,2,0,-0.0017130846446704235,9.092604283997583e-05,0.2599389351919055,0.08222901085112783,0.12334350937759705,0.12334350839691342
0,54113,1,0,-0.005228409974627945,0.0001253092054759564,0.37160316161631474,0.1008848141136685,0.0,1.2046064713785653e-10
0,54112,1,1,-0.0033982141875703023,3.006019409432122e-05,0.04948910923187419,0.04948910973354421,0.39591295146330424,0.39591295118676467
0,54111,1,1,-0.0029136683110906193,3.3631153222321336e-05,0.3572010191666233,9.098698169165608e-16,0.3830213736859598,6.269792660190197e-15
0,54110,2,0,-0.0036549979065312395,5.9900720061192535e-05,0.09998447066765768,0.09998447063252595,0.3499456471350373,0.3499456471391272
0,54109,1,0,-0.004462862713327559,0.00016977540306195848,0.48145259091755027,8.777739114977079e-07,0.0,0.0
0,54104,1,0,-0.0062917055841937505,1.1096628829971365e-06,5.103962768565157e-06,5.099613196025403e-06,0.0004511198556621651,0.9648561748949535
0,54103,1,0,-0.00688420870200795,2.6139180524257018e-08,1.0542427477509595e-06,0.03602908302731882,9.933944129586795e-05,0.9339582426521907
0,54102,1,0,-0.00838121957418663,0.0011992876677326314,0.1726562125411332,8.337428905778068e-13,4.3362826499215057e-11,4.3163040692494716e-11
0,54101,1,1,-0.0027650432058719766,1.1496054846207364e-05,0.04999987073000804,0.04999987073000804,0.39999896584006434,0.39999896584006434
0,54099,1,1,-0.010086318354624087,0.00014039540693398372,0.0049992800533070385,0.004999280053741231,0.4449359232625427,0.4449359232625827
0,54097,1,0,0.00022924808592399148,4.164318606984949e-05,0.004999696196051861,0.004999696147812862,0.44497291496727737,0.44497291496875
0,54096,1,0,0.014008431382532605,5.582284180638708e-05,0.005,0.005,0.245,0.245
0,54094,1,0,-0.004274417497599278,0.00018508179942877467,5.808863181834584e-09,0.0369806080169196,0.6555818608185964,3.7990458083756926e-08
0,54093,1,0,-0.009863003701474334,5.667697692311423e-13,0.0,2.152651570522633e-14,2.4131629341023846e-12,0.9815650105004183
0,54092,1,0,-0.015304012536518906,0.0022745244549659126,0.0,0.0,1.0265175706322547e-09,0.6091985923072086
0,54090,1,1,-0.0012286737299850529,3.888392572903749e-05,0.09999983654903283,0.09999983654869969,0.14999975482449482,0.1499997548247883
0,54089,1,0,-0.006846314058074985,0.0003436570234325767,0.23355773964459844,0.1367273518032244,0.04807768254606845,0.0
0,54088,1,0,-0.0003694453940801717,0.0020161859273327173,0.05937973019487637,0.0,5.72118922119389e-15,0.33291787614259294
0,54087,2,0,0.008855356353824485,0.0003593201268541457,0.3646873934424409,0.6353126065577498,0.0,0.0
0,54086,1,0,-0.007040172888256621,5.679203737125219e-05,0.005,0.005,0.445,0.445
0,54076,1,0,-0.007065150869718433,5.074108770473336e-10,2.5612641150402415e-13,4.014972463218826e-12,1.715782871376982e-13,0.9849114909182147
0,54074,1,0,-0.0080587653972728,0.00016513653380332026,6.615699040404193e-07,6.61345006284045e-07,1.8738480120660838e-05,0.7589844817600492
0,54072,1,0,-0.009699947731392761,0.0005960825333163022,1.0,0.0,0.0,0.0
0,54067,1,0,-0.006886023875329717,0.00025566630681622053,8.800381115619379e-09,1.2873387449286316e-08,0.0,0.8632240516043486
0,54060,1,0,-0.005851598656112149,0.0005552961353677557,0.1674477233320051,0.8325524455614322,0.0,0.0
0,54058,1,0,-0.006960758327283995,0.0007534057328083826,0.28252316317661375,0.2493164292602356,0.0,0.0
0,54057,1,1,0.00670253793649047,0.00018647071849250778,0.27796469905973203,0.4525590591866016,0.0,0.26947624175363466
0,54056,1,0,-0.007676078946858003,1.9000646971206583e-05,0.011276906176968811,0.034065632825973496,0.28307604154975763,0.5972514983730931
0,54055,1,0,-0.009840035427159853,8.91858930448253e-05,0.0,0.0,0.8111303142828661,6.25646344261863e-06
0,54054,1,1,-0.008384764422478158,1.1578453502310074e-05,1.5928603915122349e-12,0.0,0.0,0.9999999999872825
0,54047,2,0,-0.0032978766675517846,0.000710439657409013,0.0,0.2920174828887631,0.06632626137134202,0.0
0,54045,1,0,-0.010509463193321134,0.00031422628091606935,0.4177429000203532,0.0,0.0,0.37658883021150324
0,54044,1,0,-0.005528888968799226,0.00028509316429724046,0.3255838155403405,5.193542637515766e-10,1.7798184571067896e-10,7.748517339114497e-20
0,54043,2,0,0.00041011164204289655,0.00046573095567775387,0.0,0.8936696344342029,0.10633036548414808,5.936282768520555e-11
0,54042,1,1,-0.004069845813148743,2.3696909701588772e-05,0.004999945704865721,0.00499994563717122,0.44499507959616097,0.44499507959986256
0,54039,1,1,-0.003993274957803466,5.6759853966462624e-05,0.09999894606784791,0.09999894606650354,0.3499963112115543,0.3499963112114407
0,54038,1,1,-0.0012908852538837236,5.9475906633494214e-05,0.4866752353397754,0.0,0.07276571997735226,0.37751690379116914
0,54037,1,0,-0.006318102807216416,0.0001682908002961692,0.5277184282943498,8.505194700074975e-11,1.2782057387816044e-10,1.2990979955528305e-10
0,54036,2,0,-0.00858330139063254,3.0672548853020304e-05,0.005,0.005,0.445,0.445
0,54035,1,1,-0.004257543456779078,0.00023909148511128296,0.0865698160760886,0.36163336930794093,2.293268169406019e-09,2.2969072496227035e-09
0,54033,2,1,-0.004119390870666382,0.00013861303683193428,0.018523662085642226,0.6143903823368002,0.16036150518220876,0.17486935425416153
0,54032,1,0,-0.002869927280096782,7.876789979745211e-05,0.10000359384555582,0.09999960068382714,0.1499994010257407,0.1499994010257407
0,54031,1,1,-0.003478755563014693,4.077348180725111e-05,0.004999453319990554,0.004999453301101415,0.34496227696830445,0.34496227696829135
0,54030,1,0,-0.007340489402933252,0.0009251782154979199,1.0716853155574465e-12,0.1844949589504121,0.3058451876986956,2.5384441277586923e-11
0,54029,2,0,-0.0037314604086565164,0.00010965431371405157,0.0,0.6641148526099993,0.0,0.0
0,54028,1,0,-0.008254270006313714,5.0870278064280415e-05,6.2697763623813e-11,9.297991586521974e-11,0.999999394857292,6.05064237598146e-07
0,54026,1,0,-0.009111331212990941,1.302053139480008e-05,7.952500308811552e-06,3.6703151071224274e-08,0.9993448034466612,0.0006471423697186628
0,54025,1,0,-0.00248855927132676,6.191201622138513e-05,0.0,0.07673328645374677,0.0,0.8460502674439586
0,54024,1,0,0.00825968575507722,0.00039865810578672213,0.8735715958697182,8.295102832343114e-11,0.0,0.12642840404534553
0,54023,1,0,0.0002563400946704494,4.1447182252504454e-12,0.0,0.0,0.9871713850880678,0.0
0,54021,1,0,-0.0072702244022371425,6.314688401493979e-08,5.135602543779364e-10,0.01162415382699065,1.2179731291088853e-10,0.9554965157691327
0,54020,1,1,-0.00722785339171233,2.912762144939779e-05,6.237995902941149e-13,4.705859201409919e-12,0.0018726812922317657,0.9058095032298109
0,54018,2,0,-0.006399481249304816,8.329502196952956e-05,0.09886746670725122,0.9011325332891392,3.8496275517268993e-13,5.749135087133013e-13
0,54017,1,0,-0.008957674944289298,6.895579865523081e-05,0.004999945528200658,0.004999945523826388,0.4449951431512273,0.444995143151411
0,54016,1,0,-0.009365036566558389,6.7187533663651e-05,0.005,0.005,0.445,0.445
0,54013,1,0,-0.0027586507630604183,0.0001035181525227728,0.26680767870954747,3.378679320641184e-17,0.0,0.2701572204124913
0,54012,1,0,-0.004399557791040272,4.523806598459788e-08,7.940225135323296e-11,1.0235882513696717e-10,0.3968663589122851,0.5852884119122204
0,54011,1,1,-8.347772357888732e-05,7.208882175283283e-05,0.28685048297003185,0.0,0.0,0.6237180453793241
0,54010,1,0,-0.007040833827269427,0.0024214241111576457,0.28998221509684297,0.03049772583336334,0.0,0.008918458128711053
0,54009,1,1,0.0056283158564105805,0.0007302371217642738,3.763949933144378e-09,0.0,0.9238675644571448,0.0
0,54006,1,0,-0.0035114549675094035,0.00010469457080431864,0.0,0.0,2.917254443392317e-06,0.7012572952112467
0,54005,1,0,-0.00359741484877754,6.647214622060222e-05,1.4226377126787512e-05,2.7167601501787444e-16,6.009637232295974e-18,0.7554961381415092
0,54004,1,0,0.00018904901777057014,7.5575083727098165e-06,0.0,0.0,1.0,0.0
0,54003,1,0,0.000632544641500776,0.010549931699953972,0.0,0.0715808674139531,0.0,0.13565172384920865
0,54000,1,0,-0.0038440690353142054,1.6883601648821147e-05,0.004998773240967556,0.004998769770546322,0.44498556397485634,0.44503756168155484
0,53994,1,1,-0.011434224969015711,6.072249241335299e-05,0.0,0.019667285970403216,0.0,0.9803329431710872
0,53993,1,0,-0.003951776468126316,0.00017654140400617753,0.9391383997725675,0.0,0.0,0.0
0,53992,1,0,-0.006279891396428567,3.726524892138128e-05,0.004999941619474017,0.004999941619474017,0.4449948041331875,0.4449948041331875
0,53991,1,0,-0.007621418815595227,8.415372701504074e-05,0.024999491382184793,0.024999491378805607,0.4249913532274171,0.42499135322748677
0,53989,1,1,-0.005030807178177811,2.9657070697501995e-05,0.0,0.0,2.795903965526534e-06,0.7637192864744934
0,53988,1,0,-0.010382145381523529,0.00036099663687587006,3.603783937933259e-17,0.4691443187884128,0.24512873361529441,1.0551559626037492e-16
0,53987,1,0,-0.006380724168873511,0.0003737426251249956,0.3865788947174815,0.0,0.0,0.15450257906036416
0,53986,1,0,-0.004698786346236649,0.00036211158118732654,0.0,0.0,0.022472070027437185,0.04608604008955666
0,53985,1,0,-0.009423057811234065,0.00014345621814321842,0.0,0.0,0.8533917150643092,0.0
0,53984,2,0,-0.006309818409011031,7.574265498024937e-05,0.05041086916517221,0.34115218769320776,0.3855927839037871,5.510885735033628e-15
0,53983,1,0,-0.002871934650584399,0.00024541646181344733,0.985831434327353,4.0525981105708876e-13,2.90222460481762e-11,0.014168565673651913
0,53982,1,0,-0.01078285881932237,0.0011786208034694507,2.5646133770404015e-11,0.17968652614048833,0.03658201061233896,1.0228845249696538e-10
0,53981,1,1,-0.0043119125258870876,2.6701801676972254e-05,0.04994063899083701,0.049940639489428104,0.39952515894333884,0.39952515887932927
0,53980,1,0,-0.005744260670058423,0.0001904907188632872,0.47940686133031,4.272351434989553e-15,5.084676782671597e-15,0.36847812526189083
0,53979,1,1,-0.0062938015365557,0.00012475809363369077,0.16587420636607514,0.0,0.014673626349738187,0.429338676786939
0,53978,1,0,-0.010158984358145277,1.1107334052528922e-09,6.920620186277617e-11,1.1948188068900281e-11,5.995922018344441e-09,0.9583499103376766
0,53977,1,0,-0.01184297834069454,0.0003308814752712945,0.0,0.0,2.3034595227791787e-08,0.7482554657864103
0,53976,1,0,-0.014235885292134981,0.0,1.720767712413073e-06,1.7028366365331638e-06,0.9836149477443866,0.0009309229466321844
0,53971,1,1,-0.006310490696054307,8.272096201906213e-06,0.0658682307254816,0.0,0.0,0.9341317701115668
0,53970,2,0,-0.010645536213274081,0.0003545551210548963,0.0036809534927950026,0.9963194162827393,7.81930076243498e-18,2.8194335754960785e-16
