,SecurityID,p,q,v_mu,omega,alpha1,alpha2,beta1,beta2
0,64329,1,1,-0.09308300447098054,0.0,0.10929624225305881,0.0,0.0,0.7690903857363122
0,64321,1,0,-0.003113361371568272,9.490746084479693e-05,0.41566276759060905,0.0,0.0,0.0
0,64320,1,0,-0.007441490959049187,1.0901380867767395e-05,1.849509061120679e-13,0.071834698112348,4.518381697741037e-14,0.9281653018875348
0,64310,1,0,-0.001988036513002035,5.218075737628857e-05,0.0,0.0,0.8800948653569028,0.0
0,64303,1,1,0.0008880984839288255,4.145800420110262e-06,0.004999993531596622,0.004999993531596622,0.44500010923408645,0.44500003097043117
0,64302,1,0,0.0028011454666082335,0.00042679397500112104,0.18427859424645146,0.0,6.517032034243387e-10,6.513652193371871e-10
0,64297,1,0,-0.0031644762077534688,6.782174273856111e-05,1.5295891606415539e-16,0.22927503747657732,0.6105242256612139,0.0
0,64296,2,0,-0.001515384602591008,0.0002471406334600739,0.10913679671032588,0.7606321162734645,4.987289995430197e-16,0.0
0,64295,1,0,-0.005023927486288714,0.00037494483099830656,0.14083253620468938,0.010318606021010028,5.743205677706699e-06,5.743323536353195e-06
0,64294,1,0,-0.0015179325198009944,3.969675005412808e-05,9.76542681027215e-14,5.4863935769897457e-14,0.9458959936239079,6.516161691804592e-11
0,64293,1,0,-0.001114160600753704,0.001025607500603748,0.47638663300291917,0.18841081589664055,6.755180824025844e-10,5.879300557480343e-10
0,64292,1,0,0.0008659141619044702,0.0009723551939008309,0.2963507148316599,1.5540196873084224e-15,5.843978036393671e-16,9.131311540134388e-16
0,64289,1,0,-0.00021697047925957813,4.059028640977587e-05,2.0300450596494752e-15,0.05473087757358115,1.4445524477303278e-15,0.7169282037827703
0,64288,1,0,-0.0030419690590422544,0.00011374474462297493,0.9999999999999569,2.1671553967119147e-13,2.1138647028099898e-13,1.7585933052274783e-13
0,64287,1,0,-4.29498546695828e-05,3.6440424479606606e-05,0.41621748000072456,4.317672963631471e-15,2.940040030650585e-15,0.3811971434637548
0,64286,2,0,-0.0009992555740396187,0.00019014760813308474,0.0,0.42360742895169173,0.0,0.3650555918114483
0,64285,1,0,0.000584246188592831,8.222400739839047e-05,0.4603545442474533,0.0,0.030914597133251263,1.818170912191796e-17
0,64284,1,0,0.00024382784197718498,0.00026772243249771496,0.29008967883898473,0.016203507848735116,0.46049570467988005,6.260625133895782e-17
0,64283,1,0,-0.0018733302912928539,7.010242700197794e-05,0.7805804240116822,0.19666947816231223,0.02274573065817525,0.0
0,64282,1,0,-0.0006815965878763251,9.98737653589494e-05,0.0,0.23306384527321716,0.0,0.21598166947093864
0,64281,1,0,-0.002116458295583597,0.00041446764461441194,0.31559403956063564,2.5065318959137765e-16,2.446721298796339e-15,1.1143259948537892e-14
0,64268,1,0,-0.003868186360155334,9.304478337856591e-09,4.4232225610727464e-11,4.0996775353963683e-11,0.9814447750664262,4.5227854160998206e-13
0,64267,2,0,-0.0024955518580842117,0.00014656662916828715,0.12789206050789684,0.15570641147729786,4.266577827927012e-07,4.266503287202783e-07
0,64266,1,0,-0.0030626076807334112,0.0002652351115291697,0.1636516291861163,6.730541258791921e-13,1.4672866363845734e-12,0.12878009724722878
0,64265,2,1,-0.00801146517209638,0.0002977162375525029,0.0,0.4216275210390621,0.35115055125420624,2.5808807699256993e-10
0,64264,1,0,-0.008783041621302702,0.0012035720071210338,9.677870672751808e-13,0.14795755148751694,9.6119980822468e-13,0.17778400927378596
0,64263,1,0,-0.004251713418203625,0.00012469718467278979,1.0072875861089022e-11,1.225591354970009e-11,0.9292478046211275,1.061598625195186e-14
0,64235,1,0,-0.0007234231442491443,0.00010553990183013958,0.6994301113425844,0.0,0.0,0.02110624701162441
0,64234,1,0,0.002939960511861235,0.00035754768504881953,6.146072176870142e-14,0.08177275560635212,0.22854815329842063,2.309838737012106e-13
0,64231,2,0,-0.0027069142947582247,4.534207252662478e-05,0.08989149974218986,0.08988953469479402,0.22472174438727985,0.22472172840420335
0,64230,1,0,-0.00512729320342668,0.0001825555581689712,0.3311311690236355,0.0,0.0,0.0
0,64216,1,1,0.0009058745722428273,2.520486016444556e-06,1.159856811766711e-09,1.147770577673677e-09,0.9999965547353095,3.4241322945871933e-06
0,64215,1,0,-0.002034673832527932,0.00011470117817821101,0.7861021624838023,0.14783000489485218,0.0,0.0
0,64214,1,0,-0.004047563877461259,0.0014843570538380464,1.553753578590627e-11,2.1352583925415368e-11,6.932278879810874e-10,6.91639060195737e-10
0,64212,1,0,0.0014540873743274707,0.00010572531476344112,0.0,0.0,1.1754094728009241e-06,0.6213350368429265
0,64211,1,0,-0.00025423008178860663,0.0004882007912884019,3.6996022109608884e-13,6.743876658348969e-13,0.6839613730386838,3.6316509209985684e-11
0,64210,1,0,-0.004822896643478233,0.0007021168325087251,0.0,0.0,0.7756352926055087,0.0
0,64200,1,0,0.0003805950719019595,1.3142870915072887e-05,0.100000821050181,0.09999968854490597,0.34999890990717086,0.34999890990717086
0,64199,2,1,0.0009765930058002557,0.00014117130237864255,0.048784618450809045,0.3384359567191515,0.2507751902314162,0.22029191544123547
0,63804,1,1,0.0025810695851728703,1.387673280372062e-06,0.0,0.0,0.11843203848521214,0.8815679616340643
0,63355,1,0,-0.0037779554963170616,1.2956785155052823e-05,0.0,0.18459662083400993,0.8154033883755025,0.0
0,63246,2,0,0.0006647827244420521,4.687950576842451e-05,0.1,0.1,0.15,0.15
0,62638,1,1,-0.008219627881692526,0.00029543146519149494,0.038934688265851204,3.1090484889246513e-13,0.10715157536594772,0.8539137363716071
0,62629,1,0,-0.0018042437649941278,7.404971891110423e-06,0.0,0.0,0.9964193349432537,0.0
0,62628,2,1,0.0008149070281226995,0.00015902354985737916,0.18771365902625728,0.6192610225998055,0.1930253183703324,2.6775332433382045e-12
0,62627,1,1,-0.000705020917268666,0.00023703013519341264,3.213243408249242e-12,3.2047580790594812e-12,0.0,0.26383243177542937
0,62566,1,2,0.0017559255954844421,6.459896078667036e-05,0.12871224288339472,0.0,0.0,0.8712877905423445
0,62497,2,0,-0.009598107592296288,0.00035331034564067094,0.0,0.2983166552826941,0.3896401056126343,0.0
0,62496,1,0,-0.012656249272345207,0.002064011855951952,0.058730328901092796,0.0438188948926355,0.0,0.14417417856483994
0,62486,1,1,-0.00040305967299322863,2.490945037207732e-06,4.959550511202823e-10,3.961816045109246e-09,4.821596875631419e-10,0.8957000074514015
0,62443,1,0,-0.006018002593805982,0.0003335878890927193,0.2714671295712107,0.0,0.0,0.0
0,62442,1,1,-0.0033594734744558986,1.0946853496880985e-05,0.004999989035121094,0.004999989035121094,0.44500007621968235,0.44500016376086227
0,62395,1,0,0.001749817672286942,0.00026824375319863534,1.8705317886199222e-07,3.2214391114872215e-08,0.9156098082198981,0.00205217218930133
0,62235,1,0,0.0019349386230021323,0.0008042869501436197,0.15070269348435786,2.4468622467388806e-13,1.7561336464209016e-12,0.1254350099874816
0,62196,2,1,0.0006894344858479982,7.344315527913271e-05,0.09953927401958498,0.09953927431975723,0.34838747419629656,0.34838747291505484
0,62177,1,1,0.04394820370851398,2.2947122005912815e-05,0.0,0.0,0.9999999722694256,2.7519041193982992e-08
0,62170,1,1,0.0005357025893994247,8.684620074678046e-06,0.09999980404246,0.09999980435835648,0.389999223496277,0.3899992240582601
0,62160,2,0,0.0029594244390318664,0.0053406555206806155,4.0346800747732224e-12,0.09260109252196227,1.3468437512423016e-11,1.34269980722492e-11
0,62159,1,0,0.006875524805703642,0.008375541578536538,0.0,0.029774944072548312,7.574088054032601e-12,0.014304850573934266
0,62157,2,0,0.0008144100272259177,0.0006216166693944493,0.047184558679763657,0.18057755816881144,5.699153172854863e-16,0.23482002315150047
0,62128,1,0,0.003056639827129154,6.672181420991478e-05,0.0,0.6651143889462101,0.29597563499029633,0.0
0,62123,1,1,0.002423243355520718,2.3074638053453927e-05,1.3735155906617012e-08,1.4636460360428842e-08,0.1974113849185027,0.8025882986330374
0,62110,2,0,0.00021341573688940938,6.209309846564989e-05,0.0,0.22766753240618837,6.053645814811906e-15,0.5322383256921898
0,62074,1,0,-0.0014123337831243807,0.0001580023779230221,0.31351784312055164,0.048961124424558126,0.0,0.0
0,62046,2,0,-2.0205631739663624e-06,0.00017319271820076277,0.1762312254082372,0.0,0.0,0.0
0,62042,1,0,0.0002498726195911028,0.000903400083279813,0.197729283952081,4.523446816892341e-15,0.0,0.0
0,62027,1,1,-0.008495318469807613,0.000131150679486798,6.706156404279354e-11,2.7679896859373215e-11,2.5417794383381642e-09,0.9999999965721486
0,62016,2,0,0.0030147185430018735,0.005298530012641754,1.0271205106395525e-12,0.07613427257753175,2.0387763462071687e-12,1.9860712064186103e-12
0,62015,1,0,0.008547666832675244,0.001869631437412181,0.0,0.0,4.366443843259114e-12,0.8100151157262099
0,62014,2,0,0.011398276759140827,0.004988554249422961,0.03508163929136124,0.17463270266357275,0.0,0.12648123924886068
0,62013,1,0,0.0035880084785979718,0.0005466499287305376,0.19360356842623974,2.8397701387644713e-16,0.21424693611005152,0.1552672784770232
0,62012,1,0,0.011499835816599985,0.006799273413979034,0.0798557418689411,0.06526408486856637,0.0,1.8180778675015506e-31
0,62002,2,0,0.0029324329982229713,0.0008171326134416831,6.806170413689164e-13,0.4682994845274584,1.1177467019954917e-12,1.0760501312393035e-12
0,61997,1,0,0.0037979126866461575,0.0009545325494773275,0.0,2.697933880005062e-10,0.0,0.8294044470770316
0,61988,1,0,-0.0027632141155021317,0.000112517229084354,1.208758942692826e-16,0.10629060666418912,4.823389753834298e-15,0.6604085687040855
0,61883,1,0,-0.0018688325917801385,0.0036898375595663456,0.0,0.01771903571506802,0.0,0.0
0,61865,1,0,-0.0032245504276833545,3.2906887203442866e-05,5.581750255008238e-13,6.529759338216781e-13,0.9386912766023917,0.0
0,61860,1,1,-0.00019146973034236159,4.535808332265191e-05,1.0942495249862738e-09,1.1349471334755293e-09,0.8665879902011224,2.1515544678468564e-05
0,61859,1,1,0.0001199017554384781,5.730209117998388e-05,0.049930106436239574,0.049930106294106484,0.39944084883916886,0.39944084883404857
0,61844,1,0,0.018369810088984327,1.8439136017938286e-10,8.307996067942963e-11,1.1901685255268252e-10,0.9903525979703929,1.2355308813928562e-06
0,61805,2,0,-0.010669995733604215,0.000613051345635018,0.16090040071327705,0.7730257799172844,2.7235294963727e-12,0.06607381936645383
0,61803,1,0,0.010708331911975826,0.0024471882928491073,0.5855675428020005,0.0,5.737277832760577e-12,5.989776027135205e-12
0,61781,1,1,-0.003339784413275514,1.2214779482724246e-05,1.2422277160557469e-05,1.2031776657470709e-05,0.13236478171303515,0.8605292346708904
0,61752,1,0,0.013468000372987624,7.139428469523097e-05,2.4614560763367273e-06,2.47507243785819e-06,0.9533510595791062,0.009091540371143032
0,61749,1,0,0.002399523135030849,4.691540506074932e-05,0.8501424779341497,9.439365054176572e-16,0.0,0.1498575220658511
0,61740,2,0,0.0029746592039093206,6.036130524457449e-05,0.0,0.7811454610812169,0.1753237467293697,0.0
0,61725,2,0,0.0008792691917370049,5.904561066210079e-05,0.06755027294820745,0.0,0.17433916413436382,0.758110563694613
0,61719,1,1,0.001876062556103941,9.598095493378399e-07,1.8612786701387226e-07,1.7709732493118008e-06,0.9972309889129364,0.002763233116752357
0,61670,1,0,-0.002901540159051671,4.275213678176304e-05,0.0,0.0,0.3760243039743888,0.5333637027731636
0,61668,1,1,-0.009844507029185963,0.0,0.0,0.0,0.13637437007054226,0.7916709895734168
0,61660,1,2,-0.0006476487083584238,0.0003840381690041938,0.19477739604055871,0.12441396434330564,0.6584378001849114,1.553069907153867e-28
0,61616,1,0,0.0030216065273410897,2.292409134132943e-08,2.4070750934278087e-10,2.05857029002602e-10,0.7657703452061134,0.2220645302831536
0,61597,2,0,0.008063478581703948,0.0005374900528319814,0.0,0.0,0.0,0.5741641144560546
0,61559,2,0,0.003003030811172697,6.422469825771373e-05,0.0,0.0,0.6104244197332801,1.9624862673982301e-10
0,61554,1,0,0.0030382587189384047,0.0005330865712561519,0.19476513193792916,0.0,0.0,0.0
0,61549,2,2,0.0020002354816719974,6.024349960867102e-05,1.517458858878943e-11,0.7894469389662739,0.21055306098170137,4.213846951714297e-12
0,61538,1,1,0.002882237118848594,8.160877054836145e-05,0.004982674706552537,0.00498265683305212,0.44348693142465107,0.4434869309720456
0,61536,1,0,-0.0008552628257687253,0.00017517640647115034,0.0,0.07083576125679711,0.0,0.6558688602983779
0,61530,1,0,0.3961736264951894,8.319663991183145e-11,2.990010495797893e-12,3.273732063110211e-11,0.907068767830654,2.1327093562973024e-09
0,61520,1,0,0.0004584156964377783,0.0032227100004258167,0.10352499502445742,2.3807441284883775e-12,1.9978281814175658e-11,2.0681899448690463e-11
0,61494,2,1,0.0024107566996798527,1.0292042188445773e-05,0.09998500566023505,0.0999850087229231,0.38994145722695633,0.3899414586415204
0,61493,1,2,-0.00088322471510174,3.1475175405103913e-05,0.02822949225715626,0.02822945715403229,0.11009377713030091,0.7575771205150293
0,61491,1,1,-0.0010277803909179701,6.180679228108108e-06,0.09999742208743109,0.09999742132034505,0.34999097252641237,0.34999097316486644
0,61484,2,1,-0.008357715250040119,8.148340945000006e-05,0.23203205249750206,0.5084341865638898,0.2595337609384752,1.1030095027079544e-14
0,61469,1,2,-0.015605888687605473,0.00769110494565839,0.6103499479575847,0.0,0.17476519855438793,0.21488485346760636
0,61462,1,0,0.0012562672624770836,2.9744141980215008e-05,0.004999932559965456,0.004999932643426648,0.44499396912677336,0.4449939691267657
0,61459,1,1,0.014732839725086221,0.0008114256801368911,1.6492986288833063e-12,7.67500245905226e-12,1.1847257069927034e-10,0.9999999998431599
0,61458,1,0,0.005334532041568231,0.00854430282212015,0.6424667309583386,0.0,0.0,0.0
0,61453,1,1,-0.0023617335198713855,4.244368881175066e-05,0.004999995100911981,0.0049999951001020344,0.44499955502508526,0.44499955502454613
0,61442,2,0,-0.0012702487287305853,0.0004260588326828513,0.036232330313918974,0.0,0.0,0.0
0,61437,1,1,0.0012737581396465947,1.8299705430279256e-05,0.10000686961422353,0.09999923701119524,0.34999733230660873,0.34999733283113416
0,61434,1,1,0.005073093027461512,0.00017160266125265444,2.839186626371777e-19,1.1811016365706591e-18,1.0,5.339868937547745e-18
0,61419,1,0,0.0007162618175901557,1.1830160613481652e-05,0.19000452099115292,0.08999949767691208,0.13499924650337275,0.1349992465044947
0,61404,1,0,0.0008108993825925856,0.0006445061439007998,0.042267153126648374,0.0,1.8964103849739297e-14,1.8470427896382332e-14
0,61380,1,2,0.0058260840411934025,3.985873542852265e-05,0.1,0.1,0.39,0.39
0,61376,2,0,0.001437780005263181,3.2816574928409045e-05,0.0999999000013879,0.1000008999511542,0.1499998500278291,0.14999985004086072
0,61374,1,1,0.003375025412243409,5.919655568381027e-06,0.004999989751945342,0.00499998967931003,0.44499754779310735,0.444997547769549
0,61350,1,1,0.009218830441684131,0.0009231905309936398,1.2365092585730526e-10,0.0,1.2816589317927778e-09,0.9999999983370939
0,61347,2,0,0.0005417044671870698,7.600996733207301e-05,0.08930121882328644,0.19628940640300294,0.2232529267601244,0.22325290265891576
0,61346,1,0,-0.0017916184522545997,5.292609198230513e-05,0.004999949347786451,0.004999949408031084,0.4449954313374936,0.44499543134015285
0,61322,1,0,0.003679584405215845,7.738375545934698e-05,2.0576419362873787e-12,1.989219301990257e-12,0.883169620397544,4.014944694160679e-12
0,61321,2,0,0.0007157941402227896,0.00016469262203462227,0.1000126331671547,0.09999859636792863,0.14999789447214087,0.14999789447214087
0,61316,1,1,-0.002548725794407945,0.0001524755026501362,0.0,0.19924583105127164,0.4354311665759668,0.24763631801583746
0,61285,1,0,-0.013557718830299343,0.003927597511911022,0.2511848153560004,7.125325417327326e-13,4.747059318315446e-12,4.720878191421797e-12
0,61278,1,2,-0.006417829039337738,8.451952301908556e-05,0.5528353535221452,0.02209424827106083,0.055235612186047923,0.35634637771655686
0,61275,2,0,0.001025632871810003,5.567720346744322e-05,0.0999849185289609,0.09998491849526193,0.38994118210050893,0.389941182178926
0,61273,2,2,-0.0030287592956189167,0.00014616555661451934,7.957150281369832e-08,0.5152967629699795,2.4256715860758096e-07,0.43755385182056256
0,61272,1,0,-0.8228808908646886,5.839938803036688,0.0,0.0,0.8590271852129953,4.004108702011549e-09
0,61271,2,0,0.0053141095159275195,3.5411012804223214e-05,0.09899962124575205,0.10900340878831312,0.24749905311466477,0.24749905311464013
0,61264,2,1,-0.00690347323724859,0.001408211661765592,2.5100494982704e-10,0.8262272866925622,0.05037112463006547,0.00989833997255201
0,61246,1,1,0.008651393702365902,0.0003428038086110814,0.5480137801783511,0.0,0.0,0.4519862232976305
0,61245,1,0,0.003161386518496908,0.00014125210569761472,0.7325304837770916,2.2708339472332897e-05,0.0,0.0
0,61237,1,1,-0.005000483347704875,1.2647858922193973e-05,5.316193189683095e-09,4.767556727638982e-09,0.9999790472565087,2.089146688809416e-05
0,61212,2,0,0.0029163324868568944,0.0001140012277189509,0.005,0.005,0.345,0.345
0,61209,1,0,0.0002014127211753651,0.0011582026482392772,0.22288578826766273,0.0,0.0,0.0
0,61207,1,1,0.0028574174793571123,7.280311733569496e-06,3.033885359434665e-08,2.810095325833561e-08,0.9995989323673293,0.0004005552483618322
0,61205,1,1,-0.00010655335970612225,2.146514952462975e-05,0.004999921529118158,0.004999921529118158,0.44500037817065224,0.4450013502025391
0,61204,1,0,-0.0005302284056228544,2.5857368553647213e-05,0.004999887662718602,0.004999887587968609,0.4449899467214787,0.4449899467234545
0,61200,1,0,0.0007819614133526083,1.9861438820248935e-05,0.09999874223924851,0.09999874224362147,0.34999559749754583,0.34999559750248527
0,61198,2,1,-0.003072004847806933,0.0002792027285749115,0.40383182472535517,2.8638017115307706e-14,1.5091575553685073e-14,0.13390987026628026
0,61144,1,0,-6.0522308494873175e-05,3.233787369029796e-05,0.10000176501275095,0.09999980388747212,0.14999970583120817,0.14999970583120817
0,61137,1,0,0.0005335555567246604,0.00011575305572018605,0.5317844792739604,0.45896853877811844,1.971800056166389e-12,5.427781535056693e-12
0,60421,2,0,-0.005889560452675472,0.0005430292378512446,0.0,0.6093400943711776,0.21184773899361728,0.0
0,58316,1,1,0.0035160544871581235,1.103148803541757e-05,0.004998673678912622,0.004998673390433504,0.4450138922802399,0.44506297005889545
0,58181,1,0,-0.0010610949017212591,0.00010362717846611702,0.9949488434575633,1.0200226356590985e-14,0.005051156542492073,0.0
0,57659,1,1,-0.0035249293532531346,2.712673963664365e-06,3.997188846407107e-11,3.6736515150389525e-11,0.9999988897357106,1.1095600530828652e-06
0,57658,1,0,-0.004113729210427661,3.94499435086399e-05,3.655917076176894e-12,7.935747049656535e-12,0.046765717245939586,0.9147544526684201
0,57609,1,1,-0.004256573427820789,2.6952541225752775e-05,2.1785950931711667e-11,3.076550660000896e-11,0.11442474136414306,0.874109043308302
0,57204,1,0,-0.003445620834940193,1.7507482131232135e-05,0.0002496338702256091,1.2687237325011002e-14,1.347831695022872e-13,0.9997503661296163
0,57177,1,0,-0.00020708262021549087,4.6876819418086725e-05,0.0049832562871585575,0.004983256203510291,0.44350977989876095,0.4435097798971762
0,57168,1,2,-0.0019063498288344107,0.0001873328137689773,0.755553665229325,0.0,0.0,0.2444464138379838
0,57146,2,1,0.0013927343582422235,1.1941336432232689e-05,0.020434152749795265,1.1893720118913054e-10,7.012897494429236e-09,0.9795658396384452
0,57143,1,0,0.00010051088861490665,2.3357112996837937e-05,0.0029946449767488644,0.002994643971550572,0.2995191493418804,0.504579274031732
0,56535,2,0,0.0028102065361654506,0.000691696764110664,0.0,0.5874428789552345,0.0,0.0
0,56391,1,1,-0.002232928801086908,8.31611395535869e-05,2.9652297854004674e-13,2.995270979025128e-13,0.003205756293535164,0.012173708318216578
0,56390,1,0,-0.0016218209117586507,2.07304667494245e-05,0.20275990380134015,0.0,0.0,0.484495124239411
0,56322,2,0,0.0011902214274733746,0.00026345598991230946,0.11468455989107879,0.6428749024987821,3.3306690738754707e-19,3.8191672047105394e-19
0,56319,2,0,-0.003113571686894048,0.00013278530803493484,0.003266933713133349,0.3283948612177542,0.12110145840346027,1.0768471061835303e-08
0,56318,1,0,-0.0048992449938365275,0.000831767192587707,0.09576179176926165,0.00016109629986383727,0.0,0.0
0,56317,1,0,-0.002509486197342514,0.0004705182463985783,0.590222656597646,4.1057240945218446e-14,2.2863108208451217e-14,3.7178675143182815e-14
0,56316,1,0,-0.006335007596827148,4.705036533990499e-06,7.941839753507092e-09,7.512987934437984e-09,0.4374363314183386,0.5625629657869755
0,56315,1,0,-0.0023281975156028163,0.00018443364969189782,0.3767485459302063,0.0,0.13384782195516867,0.23173318051173672
0,56314,1,0,-0.0011077587306160522,0.0003206474887302532,0.3686414954608131,0.05476962382553411,0.09227810386209896,0.0
0,56313,1,1,-0.0012112968316876976,0.00010007608804979992,0.14412841733625903,1.5706050981937115e-10,7.1615370143681996e-09,0.1624803307948168
0,56312,1,0,-0.009602423024868835,0.00014031800167631827,4.955128882488985e-07,4.956250898276571e-07,0.10037539444281773,0.6276981307297469
0,56311,1,1,0.0013623569642193106,0.00017189250208381104,0.09626742977309541,0.3525015405348989,0.0,0.551231029692002
0,56310,2,0,-0.0009097809535887315,0.0006737660514606783,0.08563525912882049,0.3307637688315872,4.04778093302347e-15,7.308224716563672e-15
0,56309,1,0,-0.0018633992600785416,0.0011471223460128262,0.19066943941419318,0.09244756224548646,0.0,8.873380133737115e-17
0,56308,1,1,-3.762197775877532e-05,0.0005804967667263482,0.6877654021208448,0.13028721828813133,7.440572917484825e-17,0.18194737959102394
0,56306,1,1,0.027248827192034236,0.0064546940996810616,0.56121447172295,0.0,0.22323949757519396,0.21554603070185643
0,56305,1,1,-0.002189361343893923,0.00041257536292527386,0.5546684429955293,0.0520151411796866,0.23910186800882804,8.786432447421264e-17
0,56303,1,1,-0.011612122659815628,0.0003906193135311045,0.1258560171897804,6.168608522159643e-14,0.07159035676382007,0.8025536260463978
0,56302,1,0,-0.0021008618619104066,0.00020847239389490193,0.12735467748985527,4.4458302122353245e-14,6.4814464993455e-10,0.7207245143318883
0,56301,2,0,-0.0006350930466378321,0.00035346349617376244,0.06718002881804826,0.0,0.0,0.0
0,56300,1,0,0.0004017426102879694,0.0009490870466176624,3.004754269754129e-14,0.0,0.0,0.0
0,56299,1,0,-0.008428781255166783,0.0014575827514782729,0.495857264184172,0.0,0.0,1.3485022235762525e-15
0,56297,1,0,-0.003736473371665465,2.3496031786571164e-05,0.1936662622215216,0.0,0.0,0.80633373781987
0,56296,1,0,0.004925817532499841,0.00011034568436426651,0.8454030064172728,6.372500335294827e-15,0.11017036978450213,0.044426623798224055
0,56295,2,0,-0.0007698174925519991,0.00014934837189700396,0.05536259530280329,0.3560865499587348,0.0,0.0
0,56294,1,0,0.0031076464333887168,5.022377696398499e-06,4.636291350834656e-19,5.364597654988758e-19,1.0,0.0
