,Date,Close_change
1,2019-01-02,0.0012684966694007649
2,2019-01-03,-0.024756730111614167
3,2019-01-04,0.03433571429840443
4,2019-01-07,0.007010434849805236
5,2019-01-08,0.009695285141339438
6,2019-01-09,0.004098045517469284
7,2019-01-10,0.004518418921847234
8,2019-01-11,-0.0001462979140943732
9,2019-01-14,-0.005257525420190867
10,2019-01-15,0.010721688854600231
11,2019-01-16,0.0022219855538148092
12,2019-01-17,0.007591400273706306
13,2019-01-18,0.013183053048657412
14,2019-01-22,-0.014157306316348373
15,2019-01-23,0.002202912839790905
16,2019-01-24,0.0013757255722175454
17,2019-01-25,0.008488694197122282
18,2019-01-28,-0.007846827452202776
19,2019-01-29,-0.0014562467073728769
20,2019-01-30,0.015549260984848434
21,2019-01-31,0.0085973960122816
22,2019-02-01,0.00089860985612078
23,2019-02-04,0.006776236658558865
24,2019-02-05,0.004708420383032763
25,2019-02-06,-0.0022244380717381107
26,2019-02-07,-0.009357139928022673
27,2019-02-08,0.0006762010926870676
28,2019-02-11,0.0007091030928125797
29,2019-02-12,0.012890224506745485
30,2019-02-13,0.003023994731897073
31,2019-02-14,-0.002651641617818279
32,2019-02-15,0.010878752906358091
33,2019-02-19,0.0014987432818573954
34,2019-02-20,0.001777110607472876
35,2019-02-21,-0.003526436662044663
36,2019-02-22,0.006411102372030353
37,2019-02-25,0.0012318623740310564
38,2019-02-26,-0.0007904570690784318
39,2019-02-27,-0.0005440491976510531
40,2019-02-28,-0.0028255084661056307
41,2019-03-01,0.006895320532289029
42,2019-03-04,-0.0038805582032795938
43,2019-03-05,-0.0011315330914882793
44,2019-03-06,-0.006524098592784688
45,2019-03-07,-0.008125717367500784
46,2019-03-08,-0.0021316891099282254
47,2019-03-11,0.014666042063348428
48,2019-03-12,0.0029533183111010164
49,2019-03-13,0.006949583689534133
50,2019-03-14,-0.0008680225932099495
51,2019-03-15,0.004984902901105981
52,2019-03-18,0.0037059469240239284
53,2019-03-19,-0.00013056153949719818
54,2019-03-20,-0.002944353643434705
55,2019-03-21,0.01085248128411953
56,2019-03-22,-0.01897450128202105
57,2019-03-25,-0.0008390208314040803
58,2019-03-26,0.007182726036481402
59,2019-03-27,-0.00464432497928946
60,2019-03-28,0.003589481451655274
61,2019-03-29,0.006734280040534557
62,2019-04-01,0.011568600103627924
63,2019-04-02,1.7455767155283297e-05
64,2019-04-03,0.0021483768437535744
65,2019-04-04,0.0020846353463821465
66,2019-04-05,0.004636432541648805
67,2019-04-08,0.0010474601970706932
68,2019-04-09,-0.006067494614092284
69,2019-04-10,0.003477871645617192
70,2019-04-11,3.8122920939631655e-05
71,2019-04-12,0.006609324295980379
72,2019-04-15,-0.0006293691138795632
73,2019-04-16,0.0005093581867543495
74,2019-04-17,-0.00227381198387544
75,2019-04-18,0.0015790922365066518
76,2019-04-22,0.0010120177659616036
77,2019-04-23,0.008841205808999053
78,2019-04-24,-0.0021917632969649103
79,2019-04-25,-0.00036897361004351037
80,2019-04-26,0.004685292161922261
81,2019-04-29,0.0010715220095269817
82,2019-04-30,0.0009514170675830602
83,2019-05-01,-0.007502163198430001
84,2019-05-02,-0.0021239854714627526
85,2019-05-03,0.00963827936303252
86,2019-05-06,-0.004470988470551718
87,2019-05-07,-0.01651165143337796
88,2019-05-08,-0.0016054253294270904
89,2019-05-09,-0.0030214248826746504
90,2019-05-10,0.0037202970362448795
91,2019-05-13,-0.02413055714749579
92,2019-05-14,0.008015944571453826
93,2019-05-15,0.00583897513550613
94,2019-05-16,0.008895286972429028
95,2019-05-17,-0.005837333329762107
96,2019-05-20,-0.0067493779761946815
97,2019-05-21,0.00849583560835443
98,2019-05-22,-0.0028243959201321722
99,2019-05-23,-0.01191415018948383
100,2019-05-24,0.0013535592343441039
101,2019-05-28,-0.00837567691621377
102,2019-05-29,-0.006911912239044082
103,2019-05-30,0.0020984710702871556
104,2019-05-31,-0.01319537251353431
105,2019-06-03,-0.0027652405241348488
106,2019-06-04,0.0214323708029609
107,2019-06-05,0.008161854490207121
108,2019-06-06,0.006135586788134972
109,2019-06-07,0.010497697584650245
110,2019-06-10,0.004660044265529351
111,2019-06-11,-0.0003498799704155786
112,2019-06-12,-0.002037579203488127
113,2019-06-13,0.0040973820210257195
114,2019-06-14,-0.0016115122119045866
115,2019-06-17,0.0009317494470466592
116,2019-06-18,0.009717399826955075
117,2019-06-19,0.00298516356781775
118,2019-06-20,0.009472185291927948
119,2019-06-21,-0.0012592228928592908
120,2019-06-24,-0.0017318869151060623
121,2019-06-25,-0.009496397395675649
122,2019-06-26,-0.0012339339216591583
123,2019-06-27,0.0038231756993074573
124,2019-06-28,0.005757452665057894
125,2019-07-01,0.007672300909413732
126,2019-07-02,0.0029281260087796745
127,2019-07-03,0.007672378472751928
128,2019-07-05,-0.0018059015151773439
129,2019-07-08,-0.004835444445918546
130,2019-07-09,0.0012365570861709863
131,2019-07-10,0.004510689423771197
132,2019-07-11,0.002285226822160702
133,2019-07-12,0.004620174740767258
134,2019-07-15,0.00017586909302380604
135,2019-07-16,-0.0034037785997461656
136,2019-07-17,-0.006531243507170825
137,2019-07-18,0.0035819976006714604
138,2019-07-19,-0.006176734523636651
139,2019-07-22,0.0028286949574616305
140,2019-07-23,0.006847482873345578
141,2019-07-24,0.0046881479888192246
142,2019-07-25,-0.005262401372888137
143,2019-07-26,0.007387690916858425
144,2019-07-29,-0.0016161143698240066
145,2019-07-30,-0.0025786548938854237
146,2019-07-31,-0.010885526168438742
147,2019-08-01,-0.008998793795710114
148,2019-08-02,-0.007282740005389532
149,2019-08-05,-0.02977782013979524
150,2019-08-06,0.01301701741817185
151,2019-08-07,0.000766875907745046
152,2019-08-08,0.018762303613494513
153,2019-08-09,-0.006616606508901501
154,2019-08-12,-0.01231732212053438
155,2019-08-13,0.015131688258040343
156,2019-08-14,-0.029292752675063927
157,2019-08-15,0.0024642680273538886
158,2019-08-16,0.014426124661553574
159,2019-08-19,0.012105865247517444
160,2019-08-20,-0.007914727404321087
161,2019-08-21,0.008246798638009256
162,2019-08-22,-0.0005060750417732462
163,2019-08-23,-0.0259463368416738
164,2019-08-26,0.010982987950876488
165,2019-08-27,-0.003203180738739042
166,2019-08-28,0.006545480062458031
167,2019-08-29,0.012687291892681252
168,2019-08-30,0.0006427873232610626
169,2019-09-03,-0.006899100370093891
170,2019-09-04,0.010842078947640221
171,2019-09-05,0.013009813744635501
172,2019-09-06,0.0009106051747311827
173,2019-09-09,-9.401015999088713e-05
174,2019-09-10,0.00032230437576741267
175,2019-09-11,0.0072296811674792405
176,2019-09-12,0.0028791528612071016
177,2019-09-13,-0.0007244141025927187
178,2019-09-16,-0.0031355867830603623
179,2019-09-17,0.00258175229178792
180,2019-09-18,0.00034269189100433195
181,2019-09-19,1.9974856538373942e-05
182,2019-09-20,-0.004895576614619701
183,2019-09-23,-9.693589836079486e-05
184,2019-09-24,-0.008416371108813214
185,2019-09-25,0.006158571562212778
186,2019-09-26,-0.0024289164070183666
187,2019-09-27,-0.005316352448595629
188,2019-09-30,0.005047606617330613
189,2019-10-01,-0.0122583732951429
190,2019-10-02,-0.017903203128985634
191,2019-10-03,0.007971912809210613
192,2019-10-04,0.014216897600649148
193,2019-10-07,-0.004478294773804015
194,2019-10-08,-0.015560819042234386
195,2019-10-09,0.009104492289421895
196,2019-10-10,0.006415695563724677
197,2019-10-11,0.010938977608159206
198,2019-10-14,-0.0013871190067763495
199,2019-10-15,0.009955676879340736
200,2019-10-16,-0.001999543053987307
201,2019-10-17,0.00276283165244795
202,2019-10-18,-0.0039193449497315624
203,2019-10-21,0.006871616213484977
204,2019-10-22,-0.003568666554747746
205,2019-10-23,0.002847149032029872
206,2019-10-24,0.0019204461816166862
207,2019-10-25,0.004072700584051514
208,2019-10-28,0.005581337852645696
209,2019-10-29,-0.0008324052170899376
210,2019-10-30,0.0032533701741288557
211,2019-10-31,-0.003022860583353104
212,2019-11-01,0.009662311997104212
213,2019-11-04,0.0037040892383408686
214,2019-11-05,-0.0011856994273684585
215,2019-11-06,0.0007024971924358692
216,2019-11-07,0.002730095398704835
217,2019-11-08,0.0025606759327254647
218,2019-11-11,-0.0019624671353238865
219,2019-11-12,0.0015646460440210674
220,2019-11-13,0.0007115345352233238
221,2019-11-14,0.0008370428201815994
222,2019-11-15,0.007695487966070447
223,2019-11-18,0.0005031527465895191
224,2019-11-19,-0.0005925942360627268
225,2019-11-20,-0.0037561843404613215
226,2019-11-21,-0.0015827522508661263
227,2019-11-22,0.0021749356912357243
228,2019-11-25,0.007507291508899616
229,2019-11-26,0.0021955704021285882
230,2019-11-27,0.004174424272576305
231,2019-11-29,-0.004011219917781195
232,2019-12-02,-0.008631020628154351
233,2019-12-03,-0.006638095111017206
234,2019-12-04,0.006323567603082392
235,2019-12-05,0.0015002512191744088
236,2019-12-06,0.009135724177039783
237,2019-12-09,-0.003162821338922095
238,2019-12-10,-0.0010969339668811529
239,2019-12-11,0.0029081579500964683
240,2019-12-12,0.008575225600500946
241,2019-12-13,7.258195181569782e-05
242,2019-12-16,0.007147785170966481
243,2019-12-17,0.0003352924270878521
244,2019-12-18,-0.0004323001864839915
245,2019-12-19,0.0044592918133157244
246,2019-12-20,0.004944781233199302
247,2019-12-23,0.0008661435807297835
248,2019-12-24,-0.0001954482145049008
249,2019-12-26,0.005128166582902383
250,2019-12-27,3.3984895565053463e-05
251,2019-12-30,-0.005780822613559056
252,2019-12-31,0.0029460215892096464
253,2020-01-02,0.008378802876399583
254,2020-01-03,-0.007059870561300419
255,2020-01-06,0.0035333726923132414
256,2020-01-07,-0.002803238450998058
257,2020-01-08,0.004902451310513145
258,2020-01-09,0.0066552624994673515
259,2020-01-10,-0.0028551785323552847
260,2020-01-13,0.006976215203984504
261,2020-01-14,-0.0015145329342817204
262,2020-01-15,0.0018701969703727173
263,2020-01-16,0.008366553169135038
264,2020-01-17,0.0038621620690160174
265,2020-01-21,-0.002651977609973266
266,2020-01-22,0.000289076089944329
267,2020-01-23,0.0011409765936629679
268,2020-01-24,-0.009042160866312154
269,2020-01-27,-0.015730711690954857
270,2020-01-28,0.01005358446440252
271,2020-01-29,-0.0008668742243146399
272,2020-01-30,0.0031343588645345033
273,2020-01-31,-0.017705820200054956
274,2020-02-03,0.007254613784725583
275,2020-02-04,0.014980414158696442
276,2020-02-05,0.01125059574111642
277,2020-02-06,0.003325672909989974
278,2020-02-07,-0.005400853565797892
279,2020-02-10,0.007326397818839148
280,2020-02-11,0.0016884725205512652
281,2020-02-12,0.006462646415009932
282,2020-02-13,-0.0016304458062382787
283,2020-02-14,0.0018435334086464028
284,2020-02-18,-0.002919942623116789
285,2020-02-19,0.00470578579780212
286,2020-02-20,-0.0038155198009306446
287,2020-02-21,-0.010518102889622627
288,2020-02-24,-0.033513626544828146
289,2020-02-25,-0.030279995672499505
290,2020-02-26,-0.0037785404903645237
291,2020-02-27,-0.04416324263826643
292,2020-02-28,-0.00823834042273175
293,2020-03-02,0.04603922874232036
294,2020-03-03,-0.02810789603432673
295,2020-03-04,0.04220259077712596
296,2020-03-05,-0.033922077118806127
297,2020-03-06,-0.017053851930321717
298,2020-03-09,-0.07596969728248704
299,2020-03-10,0.04939630595567479
300,2020-03-11,-0.048868444911533526
301,2020-03-12,-0.09511268088633584
302,2020-03-13,0.09287124973282035
303,2020-03-16,-0.11984055248695669
304,2020-03-17,0.05995484949047958
305,2020-03-18,-0.051830762440945644
306,2020-03-19,0.004707808072488717
307,2020-03-20,-0.043359512424085644
308,2020-03-23,-0.029293868023585024
309,2020-03-24,0.09382773987446069
310,2020-03-25,0.011535011665884554
311,2020-03-26,0.062414162984360866
312,2020-03-27,-0.03368735231733755
313,2020-03-30,0.03351600922771647
314,2020-03-31,-0.01601272174414059
315,2020-04-01,-0.044142430372115515
316,2020-04-02,0.022829347095729702
317,2020-04-03,-0.01513712512700871
318,2020-04-06,0.07033131894499789
319,2020-04-07,-0.001603052960193252
320,2020-04-08,0.03405645274589775
321,2020-04-09,0.014487410195618944
322,2020-04-13,-0.010104660627884066
323,2020-04-14,0.03057258922339101
324,2020-04-15,-0.022030438817243536
325,2020-04-16,0.0058166896763673925
326,2020-04-17,0.026793594930297315
327,2020-04-20,-0.017881048210862893
328,2020-04-21,-0.030674795512610764
329,2020-04-22,0.022930247700439832
330,2020-04-23,-0.0005394222033908713
331,2020-04-24,0.013918057158487152
332,2020-04-27,0.014714069723394063
333,2020-04-28,-0.005242380389944623
334,2020-04-29,0.026583916212768344
335,2020-04-30,-0.009212446260729035
336,2020-05-01,-0.02805903417696365
337,2020-05-04,0.004249827487006197
338,2020-05-05,0.009040556326081806
339,2020-05-06,-0.006979410206169656
340,2020-05-07,0.011504630601302246
341,2020-05-08,0.016871538841735756
342,2020-05-11,0.00013307802357820364
343,2020-05-12,-0.020500317457065376
344,2020-05-13,-0.01746272454004072
345,2020-05-14,0.01152482269503552
346,2020-05-15,0.0039263631901840235
347,2020-05-18,0.03150119165539622
348,2020-05-19,-0.010484399295383806
